name,type,hasName,hasRoleType,label,correspondsToFrameElement,hasDefinition
Role_Frame_War_power_of_weapons,"['Role', 'NamedIndividual', 'Role']",['power_of_weapons'],,['War.power_of_weapons'],,
Role_Frame_Control_control_relation_status_finish,"['Role', 'NamedIndividual', 'Role']",['control_relation_status.finish'],,['Control.control_relation_status.finish'],,
Role_Frame_Corporation_corporation_whole,"['Role', 'NamedIndividual', 'Role']",['corporation_whole'],,['Corporation.corporation_whole'],,
Role_Frame_Government_institution_authority_structure,"['NamedIndividual', 'Role', 'Role']",['authority_structure'],,['Government institution.authority_structure'],,
Role_Frame_Festive_event_event,"['NamedIndividual', 'Role', 'Role']",['event'],,['Festive event.event'],,
Role_Frame_Desire_desire,"['NamedIndividual', 'Role', 'Role']",['desire'],,['Desire.desire'],,
Role_Frame_Insanity_insane_behavior,"['NamedIndividual', 'Role', 'Role']",['insane_behavior'],,['Insanity.insane_behavior'],,
Role_Frame_Judicial_decision_making_judged_party_final_status,"['NamedIndividual', 'Role', 'Role']",['judged_party_final_status'],,['Judicial decision-making.judged_party_final_status'],,
Role_Frame_Judgment_judging_party,"['Role', 'NamedIndividual', 'Role']",['judging_party'],,['Judgment.judging_party'],,
Role_Frame_Ideology_competing_ideology,"['NamedIndividual', 'Role', 'Role']",['competing_ideology'],,['Ideology.competing_ideology'],,
Role_Frame_Axis_frame_of_reference,"['NamedIndividual', 'Role', 'Role']",['frame_of_reference'],,['Axis.frame_of_reference'],,['the parameter by which the axis is defined']
Role_Frame_Impoverished_impoverishment,"['NamedIndividual', 'Role', 'Role']",['impoverishment'],,['Impoverished.impoverishment'],,
Role_Frame_Government_jurisdiction_region,"['NamedIndividual', 'Role', 'Role']",['jurisdiction_region'],,['Government.jurisdiction_region'],,['Area of people governed']
Role_Frame_Reasoning_premises,"['NamedIndividual', 'Role', 'Role']",['premises'],,['Reasoning.premises'],,
Role_Frame_Motion_affecting_actors_potential_mover,"['Role', 'NamedIndividual', 'Role']",['potential_mover'],,['Motion-affecting actors.potential_mover'],,
Role_Frame_Motion_to_avoid_a_destination_self_motion_x_schema,"['Role', 'NamedIndividual', 'Role']",['self-motion_x-schema'],,['Motion to avoid a destination.self-motion_x-schema'],,
Role_Frame_War_civilians,"['NamedIndividual', 'Role', 'Role']",['civilians'],,['War.civilians'],,
Role_Frame_Legislation_enactment_legislators,"['NamedIndividual', 'Role', 'Role']",['legislators'],,['Legislation enactment.legislators'],,
Role_Frame_Self_propelled_motion_path,"['NamedIndividual', 'Role', 'Role']",['path'],,['Self propelled motion.path'],,"[""mover's ongoing location(s)""]"
Role_Frame_Harm_to_living_entity_harmful_action,"['Role', 'NamedIndividual', 'Role']",['harmful_action'],,['Harm to living entity.harmful_action'],['Means'],
Role_Frame_Government_govenor_objectives,"['Role', 'NamedIndividual', 'Role']",['govenor_objectives'],,['Government.govenor_objectives'],,
Role_Frame_Source_path_goal_path,"['Role', 'NamedIndividual', 'Role']",['path'],,['Source path goal.path'],['Path'],['ongoing profiled_region(s)']
Role_Frame_Competition_competition_outcome,"['Role', 'NamedIndividual', 'Role']",['competition_outcome'],,['Competition.competition_outcome'],,
Role_Frame_Political_competition_event,"['Role', 'NamedIndividual', 'Role']",['event'],,['Political competition.event'],,['e.g. debate or election']
Role_Frame_Physical_harm_victim,"['NamedIndividual', 'Role', 'Role']",['victim'],,['Physical harm.victim'],,
Role_Frame_Heat_entity,"['NamedIndividual', 'Role', 'Role']",['entity'],['Entity'],['Heat.entity'],['Entity'],
Role_Frame_Losing_loser,"['NamedIndividual', 'Role', 'Role']",['loser'],,['Losing.loser'],,
Role_Frame_Contact_entity2,"['NamedIndividual', 'Role', 'Role']",['entity2'],['Entity'],['Contact.entity2'],,
Role_Frame_Person_human_body,"['NamedIndividual', 'Role', 'Role']",['human_body'],,['Person.human_body'],,
Role_Frame_Person_human_mind,"['Role', 'NamedIndividual', 'Role']",['human_mind'],,['Person.human_mind'],,
Role_Frame_Destroying_destroyer,"['NamedIndividual', 'Role', 'Role']",['destroyer'],,['Destroying.destroyer'],,['destructive agent or force']
Role_Frame_Motion_to_a_location_direction,"['NamedIndividual', 'Role', 'Role']",['direction'],,['Motion to a location.direction'],,
Role_Frame_Anger_other_people,"['NamedIndividual', 'Role', 'Role']",['other_people'],,['Anger.other_people'],,
Role_Frame_Living_living_protagonist,"['NamedIndividual', 'Role', 'Role']",['living_protagonist'],,['Living.living_protagonist'],,
Role_Frame_Entrusting_entrusted_entity,"['NamedIndividual', 'Role', 'Role']",['entrusted_entity'],,['Entrusting.entrusted_entity'],,
Role_Frame_Being_in_a_bounded_region_current_location,"['NamedIndividual', 'Role', 'Role']",['current_location'],,['Being in a bounded region.current_location'],,
Role_Frame_Payment_payment_amount,"['NamedIndividual', 'Role', 'Role']",['payment_amount'],,['Payment.payment_amount'],,
Role_Frame_Control_scope_of__control,"['Role', 'NamedIndividual', 'Role']",['scope_of_ control'],,['Control.scope_of_ control'],,['the range of situations that the controlling_entity can control']
Role_Frame_Taxes_amount,"['Role', 'NamedIndividual', 'Role']",['amount'],,['Taxes.amount'],,
Role_Frame_Adoption_adoptee,"['NamedIndividual', 'Role', 'Role']",['adoptee'],,['Adoption.adoptee'],,
Role_Frame_Public_trust_institution_as_trusted_entity,"['NamedIndividual', 'Role', 'Role']",['institution_as_trusted_entity'],,['Public trust.institution_as_trusted_entity'],,
Role_Frame_Knowing_knowing_x_schema,"['Role', 'NamedIndividual', 'Role']",['knowing_x-schema'],,['Knowing.knowing_x-schema'],,
Role_Frame_Sunken_confinement_low_area_of_confinement,"['Role', 'NamedIndividual', 'Role']",['low_area_of_confinement'],,['Sunken confinement.low_area_of_confinement'],,
Role_Frame_Process_process_end,"['Role', 'NamedIndividual', 'Role']",['process_end'],,['Process.process_end'],,
Role_Frame_Disease_treatment_spread_of_disease,"['NamedIndividual', 'Role', 'Role']",['spread_of_disease'],,['Disease treatment.spread_of_disease'],,
Role_Frame_Attacking_weapon,"['Role', 'NamedIndividual', 'Role']",['weapon'],,['Attacking.weapon'],['Weapon'],['body part or object used by attacker']
Role_Frame_Destroying_harmful_effect,"['NamedIndividual', 'Role', 'Role']",['harmful_effect'],,['Destroying.harmful_effect'],,
Role_Frame_Complex_physical_object_object_parts,"['Role', 'NamedIndividual', 'Role']",['object_parts'],,['Complex physical object.object_parts'],,
Role_Frame_Corporation_corporation_position_duties,"['NamedIndividual', 'Role', 'Role']",['corporation_position_duties'],,['Corporation.corporation_position_duties'],,
Role_Frame_Verticality_upright_entity,"['NamedIndividual', 'Role', 'Role']",['upright_entity'],,['Verticality.upright_entity'],,
Role_Frame_Awake_animate_entity,"['Role', 'NamedIndividual', 'Role']",['animate_entity'],,['Awake.animate_entity'],,
Role_Frame_Voting_proposer,"['NamedIndividual', 'Role', 'Role']",['proposer'],,['Voting.proposer'],,['entity that introduces the proposed_decision']
Role_Frame_Figure_ground_ground,"['Role', 'NamedIndividual', 'Role']",['ground'],,['Figure ground.ground'],,
Role_Frame_Perception_perception_x_schema,"['NamedIndividual', 'Role', 'Role']",['perception_x-schema'],,['Perception.perception_x-schema'],,
Role_Frame_Vehicular_motion_vehicle,"['NamedIndividual', 'Role', 'Role']",['vehicle'],['machine'],['Vehicular motion.vehicle'],,
Role_Frame_Economic_status_minimal_status,"['NamedIndividual', 'Role', 'Role']",['minimal_status'],,['Economic status.minimal_status'],,
Role_Frame_Visual_evaluation_difficulties_in_evaluating,"['NamedIndividual', 'Role', 'Role']",['difficulties in evaluating'],,['Visual evaluation.difficulties in evaluating'],,['things or processes that prevent or impact the act of evaluation']
Role_Frame_Restore_to_life_restorative_x_schema,"['NamedIndividual', 'Role', 'Role']",['restorative_x-schema'],,['Restore to life.restorative_x-schema'],,
Role_Frame_Motion_to_a_location_motion_x_schema,"['NamedIndividual', 'Role', 'Role']",['motion_x-schema'],,['Motion to a location.motion_x-schema'],,
Role_Frame_Physical_connection_connector_strength,"['NamedIndividual', 'Role', 'Role']",['connector_strength'],,['Physical connection.connector_strength'],,
Role_Frame_Complex_physical_object_object_size,"['NamedIndividual', 'Role', 'Role']",['object_size'],,['Complex physical object.object_size'],,
Role_Frame_Force_dynamic_interaction_second_process,"['Role', 'NamedIndividual', 'Role']",['second_process'],,['Force-dynamic interaction.second_process'],,
Role_Frame_Cause_to_see_perception_causer,"['NamedIndividual', 'Role', 'Role']",['perception_causer'],,['Cause to see.perception_causer'],,
Role_Frame_Being_at_a_location_locale,"['Role', 'NamedIndividual', 'Role']",['locale'],,['Being at a location.locale'],['place'],['the broader landscape which includes the current_location along with other potential locations']
Role_Frame_Proximity_profiled_region,"['Role', 'NamedIndividual', 'Role']",['profiled_region'],,['Proximity.profiled_region'],['Profiled_region'],
Role_Frame_Trust_relationship_relationship,"['NamedIndividual', 'Role', 'Role']",['relationship'],,['Trust relationship.relationship'],,
Role_Frame_Election_election_office,"['NamedIndividual', 'Role', 'Role']",['election_office'],,['Election.election_office'],,
Role_Frame_Governing_action_constraints_on_governing_actions,"['NamedIndividual', 'Role', 'Role']",['constraints_on_governing_actions'],,['Governing action.constraints_on_governing_actions'],,"['eg Constitution', 'Bill of Rights', 'laws']"
Role_Frame_Trajector_landmark_profiled_region,"['NamedIndividual', 'Role', 'Role']",['profiled_region'],,['Trajector_landmark.profiled_region'],['profiled_region'],"['""profiled"" region within larger space. Typically defined with respect to landmark', 'and the region in which a trajector is located']"
Role_Frame_State_profiled_state_value,"['Role', 'NamedIndividual', 'Role']",['profiled_state_value'],,['State.profiled_state_value'],,['a specific state value that is profiled at some point/span of  time']
Role_Frame_Forced_motion_mover,"['Role', 'NamedIndividual', 'Role']",['mover'],,['Forced motion.mover'],,
Role_Frame_Motion_to_avoid_a_destination_goal,"['NamedIndividual', 'Role', 'Role']",['goal'],,['Motion to avoid a destination.goal'],,
Role_Frame_Self_defense_self_defender,"['Role', 'NamedIndividual', 'Role']",['self-defender'],,['Self-defense.self-defender'],,
Role_Frame_Importance_entity_evaluated_for_importance,"['Role', 'NamedIndividual', 'Role']",['entity_evaluated_for_importance'],,['Importance.entity_evaluated_for_importance'],,
Role_Frame_Control_dependent_process,"['NamedIndividual', 'Role', 'Role']",['dependent_process'],,['Control.dependent_process'],['Dependent_situation'],
Role_Frame_Addressing_social_problems_solving_problem,"['Role', 'NamedIndividual', 'Role']",['solving_problem'],,['Addressing social problems.solving_problem'],,
Role_Frame_Competitive_sport_competitors,"['NamedIndividual', 'Role', 'Role']",['competitors'],,['Competitive sport.competitors'],,
Role_Frame_Physical_harm_cause_of_harm,"['Role', 'NamedIndividual', 'Role']",['cause_of_harm'],,['Physical harm.cause_of_harm'],,['entity or situation that causes physical harm to harmed_entity']
Role_Frame_Governing_action_normative_governing_actions,"['Role', 'NamedIndividual', 'Role']",['normative_governing_actions'],,['Governing action.normative_governing_actions'],,
Role_Frame_Nurturant_parent_family_mother,"['NamedIndividual', 'Role', 'Role']",['mother'],,['Nurturant parent family.mother'],,
Role_Frame_Resource_resource,"['NamedIndividual', 'Role', 'Role']",['resource'],,['Resource.resource'],,
Role_Frame_Speaking_manner,"['NamedIndividual', 'Role', 'Role']",['manner'],,['Speaking.manner'],['Manner'],
Role_Frame_Poverty_impoverished_state,"['NamedIndividual', 'Role', 'Role']",['impoverished_state'],,['Poverty.impoverished_state'],,['state of impoverished_entity']
Role_Frame_Cause_to_see_Seeer,"['NamedIndividual', 'Role', 'Role']",['Seeer'],,['Cause to see.Seeer'],,
Role_Frame_Judicial_decision_making_judged_party_ongoing_status,"['Role', 'NamedIndividual', 'Role']",['judged_party_ongoing_status'],,['Judicial decision-making.judged_party_ongoing_status'],,
Role_Frame_Disease_treatment_body,"['Role', 'NamedIndividual', 'Role']",['body'],,['Disease treatment.body'],['Patient'],
Role_Frame_Cognizing_mental_capacticy,"['NamedIndividual', 'Role', 'Role']",['mental_capacticy'],,['Cognizing.mental_capacticy'],,
Role_Frame_Injurious_gun_use_injured_party,"['NamedIndividual', 'Role', 'Role']",['injured_party'],['person'],['Injurious gun use.injured_party'],,['person injured by the gun shot']
Role_Frame_Neighbor_Neighbor2,"['NamedIndividual', 'Role', 'Role']",['Neighbor2'],['person'],['Neighbor.Neighbor2'],,
Role_Frame_Anger_anger_limit,"['NamedIndividual', 'Role', 'Role']",['anger_limit'],,['Anger.anger_limit'],,
Role_Frame_Cultivation_Cultivator,"['NamedIndividual', 'Role', 'Role']",['Cultivator'],,['Cultivation.Cultivator'],,
Role_Frame_Legislative_action_legislative_normative_actions,"['NamedIndividual', 'Role', 'Role']",['legislative_normative_actions'],,['Legislative action.legislative_normative_actions'],,
Role_Frame_Heating_fluid_container_heat,"['Role', 'NamedIndividual', 'Role']",['container_heat'],,['Heating fluid.container_heat'],,['heat level of the container']
Role_Frame_War_enemy_attack,"['NamedIndividual', 'Role', 'Role']",['enemy_attack'],['x-schema phase'],['War.enemy_attack'],,
Role_Frame_Self_propelled_motion_to_a_destination_goal,"['NamedIndividual', 'Role', 'Role']",['goal'],,['Self propelled motion to a destination.goal'],,['from Self propelled motion; aka destination']
Role_Frame_Government_executive_action_affected_jurisdiction,"['Role', 'NamedIndividual', 'Role']",['affected_jurisdiction'],,['Government executive action.affected_jurisdiction'],,
Role_Frame_Gun_possession_gun,"['Role', 'NamedIndividual', 'Role']",['gun'],,['Gun possession.gun'],,
Role_Frame_Upright_posture_upright_position,"['NamedIndividual', 'Role', 'Role']",['upright_position'],,['Upright posture.upright_position'],,
Role_Frame_War_enemy_conquest,"['NamedIndividual', 'Role', 'Role']",['enemy_conquest'],,['War.enemy_conquest'],,
Role_Frame_Citizen_evaluation_of_government_evaluator,"['Role', 'NamedIndividual', 'Role']",['evaluator'],,['Citizen evaluation of government.evaluator'],,
Role_Frame_Purposeful_action_action_process,"['NamedIndividual', 'Role', 'Role']",['action_process'],['x-schema'],['Purposeful action.action_process'],,
Role_Frame_Legislation_enactment_bill_enacted_status,"['NamedIndividual', 'Role', 'Role']",['bill_enacted_status'],,['Legislation enactment.bill_enacted_status'],,['bill has been enacted (vote of approval)']
Role_Frame_Disease_treatment_treatment_strategy,"['NamedIndividual', 'Role', 'Role']",['treatment_strategy'],,['Disease treatment.treatment_strategy'],,
Role_Frame_Voting_proposal,"['NamedIndividual', 'Role', 'Role']",['proposal'],,['Voting.proposal'],,['act of proposing the decision']
Role_Frame_Machine_purpose,"['NamedIndividual', 'Role', 'Role']",['purpose'],,['Machine.purpose'],['Use'],['the purpose the machine is designed to  accomplish']
Role_Frame_Motion_along_a_path_landmark,"['NamedIndividual', 'Role', 'Role']",['landmark'],,['Motion along a path.landmark'],,"['which entity moves in relation to', 'an entity of known location']"
Role_Frame_Fire_fire_intensity,"['NamedIndividual', 'Role', 'Role']",['fire_intensity'],,['Fire.fire_intensity'],,
