Article,,Article_col,Sentence,Tokens,Borderline_metaphor,Real_metaphors,Frame_label,Token_lemma,is_target,distance_from_target
68,2105,68,2,Hey,0,0,_,hey,False,4
68,2106,68,2,",",0,0,_,",",False,5
68,2107,68,2,Larry,0,0,_,Larry,False,6
68,2108,68,2,",",0,0,_,",",False,7
68,2109,68,2,I,0,0,_,I,False,8
68,2110,68,2,hear,0,0,Hearsay,hear,False,9
68,2111,68,2,you,0,0,_,you,False,10
68,2112,68,2,demolished,0,0,Destroying,demolish,False,11
68,2113,68,2,the,0,0,_,the,False,12
68,2114,68,2,University,0,0,Locale_by_use,university,False,13
68,2115,68,2,West,0,0,_,west,False,14
69,2116,69,0,there,0,0,Locative_relation,there,False,-15
69,2117,69,0,she,0,0,_,she,False,-14
69,2118,69,0,'d,0,0,_,would,False,-13
69,2119,69,0,sat,0,0,Posture,sit,False,-12
69,2120,69,0,",",0,0,_,",",False,-11
69,2121,69,0,in,0,0,Interior_profile_relation,in,False,-10
69,2122,69,0,her,0,0,_,she,False,-9
69,2123,69,0,seat,0,0,_,seat,False,-8
69,2124,69,0,in,0,0,Interior_profile_relation,in,False,-7
69,2125,69,0,the,0,0,_,the,False,-6
69,2126,69,0,last,0,0,Ordinal_numbers,last,False,-5
69,2127,69,0,row,0,0,_,row,False,-4
69,2128,69,0,",",0,0,_,",",False,-3
69,2129,69,0,her,0,0,_,she,False,-2
69,2130,69,0,face,0,0,Body_parts,face,False,-1
69,2131,69,0,burning,1,1,Fire_burning,burn,True,0
69,2132,69,0,with,1,0,_,with,False,1
69,2133,69,0,embarrassment,0,0,Experiencer_focus,embarrassment,False,2
69,2134,69,0,as,0,0,_,as,False,3
69,2135,69,0,a,0,0,_,a,False,4
69,2136,69,0,horrible,0,0,Desirability,horrible,False,5
69,2137,69,0,silence,0,0,_,silence,False,6
69,2138,69,0,fell,1,0,Motion_directional,fall,False,7
69,2139,69,0,over,1,0,Locative_relation,over,False,8
69,2140,69,0,the,0,0,_,the,False,9
69,2141,69,0,room,0,0,Building_subparts,room,False,10
69,2142,69,0,and,0,0,_,and,False,11
69,2143,69,0,half,0,0,Part_whole,half,False,12
69,2144,69,0,the,0,0,_,the,False,13
69,2145,69,0,class,0,0,Aggregate,class,False,14
69,2146,69,0,turned,0,0,_,turn,False,15
70,2147,70,0,she,0,0,_,she,False,-15
70,2148,70,0,might,0,0,Likelihood,might,False,-14
70,2149,70,0,want,0,0,Desiring,want,False,-13
70,2150,70,0,to,0,0,_,to,False,-12
70,2151,70,0,begin,0,0,Activity_start,begin,False,-11
70,2152,70,0,again,0,0,_,again,False,-10
70,2153,70,0,",",0,0,_,",",False,-9
70,2154,70,0,on,1,0,_,on,False,-8
70,2155,70,0,different,0,0,Similarity,different,False,-7
70,2156,70,0,terms,0,0,Terms_of_agreement,term,False,-6
70,2157,70,0,",",0,0,_,",",False,-5
70,2158,70,0,her,0,0,_,she,False,-4
70,2159,70,0,terms,0,0,Terms_of_agreement,term,False,-3
70,2160,70,0,?,0,0,_,?,False,-2
70,2161,70,1,She,0,0,_,she,False,-1
70,2162,70,1,burned,1,1,Fire_burning,burn,True,0
70,2163,70,1,with,1,0,_,with,False,1
70,2164,70,1,embarrassment,0,0,Experiencer_focus,embarrassment,False,2
70,2165,70,1,and,0,0,_,and,False,3
70,2166,70,1,shame,0,0,Experiencer_focus,shame,False,4
70,2167,70,1,.,0,0,_,.,False,5
70,2168,70,2,#,0,0,_,#,False,6
70,2169,70,2,``,0,0,_,`,False,7
70,2170,70,2,She,0,0,_,she,False,8
70,2171,70,2,'s,0,0,_,be,False,9
70,2172,70,2,like,0,0,Similarity,like,False,10
70,2173,70,2,a,0,0,_,a,False,11
70,2174,70,2,meteor,0,0,_,meteor,False,12
70,2175,70,2,.,0,0,_,.,False,13
70,2176,70,3,She,0,0,_,she,False,14
70,2177,70,3,'s,0,0,_,be,False,15
71,2178,71,0,INT,0,0,_,INT,False,-15
71,2179,71,0,.,0,0,_,.,False,-14
71,2180,71,1,COMMAND,0,0,_,command,False,-13
71,2181,71,1,TENT,0,0,_,tent,False,-12
71,2182,71,1,-,0,0,_,-,False,-11
71,2183,71,1,SAME,0,0,_,same,False,-10
71,2184,71,1,119,0,0,_,119,False,-9
71,2185,71,1,Everyone,0,0,_,everyone,False,-8
71,2186,71,1,stares,0,0,Perception_active,stare,False,-7
71,2187,71,1,at,0,0,_,at,False,-6
71,2188,71,1,the,0,0,_,the,False,-5
71,2189,71,1,television,0,0,_,television,False,-4
71,2190,71,1,.,0,0,_,.,False,-3
71,2191,71,2,Major,0,0,_,major,False,-2
71,2192,71,2,Hicks,0,0,_,hick,False,-1
71,2193,71,2,burns,1,1,Fire_burning,burn,True,0
71,2194,71,2,with,1,0,_,with,False,1
71,2195,71,2,embarrassment,0,0,Experiencer_focus,embarrassment,False,2
71,2196,71,2,.,0,0,_,.,False,3
71,2197,71,3,CAIMAN,0,0,_,CAIMAN,False,4
71,2198,71,3,(,0,0,_,(,False,5
71,2199,71,3,filtered,0,0,Removing,filter,False,6
71,2200,71,3,),0,0,_,),False,7
71,2201,71,3,...,0,0,_,...,False,8
71,2202,71,4,But,0,0,Concessive,but,False,9
71,2203,71,4,why,0,0,_,why,False,10
71,2204,71,4,?,0,0,_,?,False,11
71,2205,71,5,Research,0,0,Research,research,False,12
71,2206,71,5,team,0,0,Aggregate,team,False,13
71,2207,71,5,member,0,0,Membership,member,False,14
71,2208,71,5,Dr,0,0,_,Dr,False,15
71,2209,71,5,.,0,0,_,.,False,16
72,2210,72,0,a,0,0,_,a,False,-15
72,2211,72,0,pair,0,0,Cardinal_numbers,pair,False,-14
72,2212,72,0,of,0,0,_,of,False,-13
72,2213,72,0,lovers,0,0,Personal_relationship,lover,False,-12
72,2214,72,0,sneaking,0,0,Self_motion,sneak,False,-11
72,2215,72,0,away,0,0,_,away,False,-10
72,2216,72,0,for,0,0,_,for,False,-9
72,2217,72,0,the,0,0,_,the,False,-8
72,2218,72,0,weekend,0,0,Calendric_unit,weekend,False,-7
72,2219,72,0,;,0,0,_,;,False,-6
72,2220,72,0,even,0,0,_,even,False,-5
72,2221,72,0,the,0,0,_,the,False,-4
72,2222,72,0,thought,0,0,Cogitation,think,False,-3
72,2223,72,0,makes,1,0,Causation,make,False,-2
72,2224,72,0,me,0,0,_,I,False,-1
72,2225,72,0,burn,1,1,Fire_burning,burn,True,0
72,2226,72,0,with,1,0,_,with,False,1
72,2227,72,0,embarrassment,0,0,Experiencer_focus,embarrassment,False,2
72,2228,72,0,as,0,0,Temporal_collocation,as,False,3
72,2229,72,0,the,0,0,_,the,False,4
72,2230,72,0,traffic,0,0,_,traffic,False,5
72,2231,72,0,suddenly,0,0,_,suddenly,False,6
72,2232,72,0,lurches,1,1,Self_motion,lurch,False,7
72,2233,72,0,forward,0,0,_,forward,False,8
72,2234,72,0,.,0,0,_,.,False,9
72,2235,72,1,The,0,0,_,the,False,10
72,2236,72,1,tunnel,0,0,Roadways,tunnel,False,11
72,2237,72,1,itself,0,0,_,itself,False,12
72,2238,72,1,is,0,0,_,be,False,13
72,2239,72,1,no,0,0,_,no,False,14
72,2240,72,1,erotic,0,0,_,erotic,False,15
73,2241,73,0,n't,0,0,_,not,False,-14
73,2242,73,0,think,0,0,Opinion,think,False,-13
73,2243,73,0,so.,0,0,_,so,False,-12
73,2244,73,0,``,0,0,_,`,False,-11
73,2245,73,1,``,0,0,_,`,False,-10
73,2246,73,1,Edmund,0,0,_,Edmund,False,-9
73,2247,73,1,",",0,0,_,",",False,-8
73,2248,73,1,``,0,0,_,`,False,-7
73,2249,73,1,I,0,0,_,I,False,-6
73,2250,73,1,said,0,0,Statement,say,False,-5
73,2251,73,1,",",0,0,_,",",False,-4
73,2252,73,1,feeling,0,0,Perception_experience,feel,False,-3
73,2253,73,1,my,0,0,_,my,False,-2
73,2254,73,1,face,0,0,Body_parts,face,False,-1
73,2255,73,1,burn,1,1,Fire_burning,burn,True,0
73,2256,73,1,with,1,0,_,with,False,1
73,2257,73,1,embarrassment,0,0,Experiencer_focus,embarrassment,False,2
73,2258,73,1,",",0,0,_,",",False,3
73,2259,73,1,I,0,0,_,I,False,4
73,2260,73,1,'m,0,0,_,',False,5
73,2261,73,1,not,0,0,_,not,False,6
73,2262,73,1,sure,0,0,Certainty,sure,False,7
73,2263,73,1,what,0,0,_,what,False,8
73,2264,73,1,I,0,0,_,I,False,9
73,2265,73,1,think,0,0,Awareness,think,False,10
73,2266,73,1,.,0,0,_,.,False,11
73,2267,73,2,The,0,0,_,the,False,12
73,2268,73,2,map,0,0,_,map,False,13
73,2269,73,2,itself,0,0,_,itself,False,14
73,2270,73,2,does,0,0,Intentionally_act,do,False,15
74,2271,74,0,He,0,0,_,he,False,-15
74,2272,74,0,kept,0,0,Activity_ongoing,keep,False,-14
74,2273,74,0,walking,0,0,Self_motion,walk,False,-13
74,2274,74,0,up,0,0,Locative_relation,up,False,-12
74,2275,74,0,the,0,0,_,the,False,-11
74,2276,74,0,footpath,0,0,Roadways,footpath,False,-10
74,2277,74,0,",",0,0,_,",",False,-9
74,2278,74,0,wading,0,0,Self_motion,wade,False,-8
74,2279,74,0,through,0,0,_,through,False,-7
74,2280,74,0,the,0,0,_,the,False,-6
74,2281,74,0,sheep,0,0,_,sheep,False,-5
74,2282,74,0,.,0,0,_,.,False,-4
74,2283,74,1,#,0,0,_,#,False,-3
74,2284,74,1,My,0,0,_,my,False,-2
74,2285,74,1,cheeks,0,0,Body_parts,cheek,False,-1
74,2286,74,1,burned,1,1,Fire_burning,burn,True,0
74,2287,74,1,with,1,0,_,with,False,1
74,2288,74,1,anger,0,0,Emotion_directed,anger,False,2
74,2289,74,1,.,0,0,_,.,False,3
74,2290,74,2,He,0,0,_,he,False,4
74,2291,74,2,could,0,0,Possibility,could,False,5
74,2292,74,2,n't,0,0,_,not,False,6
74,2293,74,2,be,0,0,_,be,False,7
74,2294,74,2,planning,0,0,Purpose,planning,False,8
74,2295,74,2,to,0,0,_,to,False,9
74,2296,74,2,...,0,0,_,...,False,10
74,2297,74,2,he,0,0,_,he,False,11
74,2298,74,2,would,0,0,_,would,False,12
74,2299,74,2,n't,0,0,_,not,False,13
74,2300,74,2,!,0,0,_,!,False,14
74,2301,74,3,#,0,0,_,#,False,15
75,2302,75,0,things,1,0,_,thing,False,-15
75,2303,75,0,about,1,0,_,about,False,-14
75,2304,75,0,to,0,0,_,to,False,-13
75,2305,75,0,spring,1,1,Self_motion,spring,False,-12
75,2306,75,0,;,0,0,_,;,False,-11
75,2307,75,0,disembodied,0,0,_,disembodied,False,-10
75,2308,75,0,renegade,1,1,_,renegade,False,-9
75,2309,75,0,shouts,0,0,Make_noise,shout,False,-8
75,2310,75,0,filled,1,0,Filling,fill,False,-7
75,2311,75,0,the,0,0,_,the,False,-6
75,2312,75,0,air,0,0,_,air,False,-5
75,2313,75,0,",",0,0,_,",",False,-4
75,2314,75,0,the,0,0,_,the,False,-3
75,2315,75,0,streets,0,0,Roadways,street,False,-2
75,2316,75,0,below,0,0,Directional_locative_relation,below,False,-1
75,2317,75,0,burning,1,1,Fire_burning,burn,True,0
75,2318,75,0,with,1,0,_,with,False,1
75,2319,75,0,anger,0,0,Emotion_directed,anger,False,2
75,2320,75,0,freed,1,0,Removing,free,False,3
75,2321,75,0,by,0,0,_,by,False,4
75,2322,75,0,the,0,0,_,the,False,5
75,2323,75,0,cover,1,1,_,cover,False,6
75,2324,75,0,of,0,0,_,of,False,7
75,2325,75,0,darkness,0,0,_,darkness,False,8
75,2326,75,0,.,0,0,_,.,False,9
75,2327,75,1,Manhattan,0,0,_,Manhattan,False,10
75,2328,75,1,",",0,0,_,",",False,11
75,2329,75,1,too,0,0,_,too,False,12
75,2330,75,1,",",0,0,_,",",False,13
75,2331,75,1,looked,0,0,Give_impression,look,False,14
75,2332,75,1,different,0,0,Similarity,different,False,15
76,2333,76,0,an,0,0,_,an,False,-14
76,2334,76,0,unpleasant,0,0,Stimulus_focus,unpleasant,False,-13
76,2335,76,0,laugh.,0,0,Make_noise,laugh,False,-12
76,2336,76,0,``,0,0,_,`,False,-11
76,2337,76,1,You,0,0,_,you,False,-10
76,2338,76,1,think,0,0,Opinion,think,False,-9
76,2339,76,1,it,0,0,_,it,False,-8
76,2340,76,1,'s,0,0,_,be,False,-7
76,2341,76,1,funny,0,0,Stimulus_focus,funny,False,-6
76,2342,76,1,?,0,0,_,?,False,-5
76,2343,76,1,``,0,0,_,`,False,-4
76,2344,76,2,she,0,0,_,she,False,-3
76,2345,76,2,said,0,0,Statement,say,False,-2
76,2346,76,2,",",0,0,_,",",False,-1
76,2347,76,2,burning,1,1,Fire_burning,burn,True,0
76,2348,76,2,with,1,0,_,with,False,1
76,2349,76,2,anger.,0,0,Emotion_directed,anger,False,2
76,2350,76,2,``,0,0,_,`,False,3
76,2351,76,3,Coming,1,0,Arriving,come,False,4
76,2352,76,3,from,1,0,Origin,from,False,5
76,2353,76,3,someone,0,0,_,someone,False,6
76,2354,76,3,who,0,0,_,who,False,7
76,2355,76,3,'s,0,0,_,be,False,8
76,2356,76,3,been,0,0,_,be,False,9
76,2357,76,3,scamming,1,1,Theft,scamme,False,10
76,2358,76,3,them,0,0,_,they,False,11
76,2359,76,3,on,1,0,_,on,False,12
76,2360,76,3,Cet,0,0,_,Cet,False,13
76,2361,76,3,Four,0,0,_,four,False,14
77,2362,77,0,tent,0,0,Buildings,tent,False,-15
77,2363,77,0,would,0,0,_,would,False,-14
77,2364,77,0,see,1,0,Grasp,see,False,-13
77,2365,77,0,how,0,0,_,how,False,-12
77,2366,77,0,he,0,0,_,he,False,-11
77,2367,77,0,'d,0,0,_,would,False,-10
77,2368,77,0,thrown,1,0,Cause_motion,throw,False,-9
77,2369,77,0,her,0,0,_,she,False,-8
77,2370,77,0,entire,0,0,Ranked_expectation,entire,False,-7
77,2371,77,0,body,0,0,Body_parts,body,False,-6
77,2372,77,0,into,1,0,_,into,False,-5
77,2373,77,0,overdrive,1,1,_,overdrive,False,-4
77,2374,77,0,.,0,0,_,.,False,-3
77,2375,77,1,Her,0,0,_,her,False,-2
77,2376,77,1,cheeks,0,0,Body_parts,cheek,False,-1
77,2377,77,1,burned,1,1,Fire_burning,burn,True,0
77,2378,77,1,with,1,0,_,with,False,1
77,2379,77,1,anger,0,0,Emotion_directed,anger,False,2
77,2380,77,1,",",0,0,_,",",False,3
77,2381,77,1,fear,0,0,Experiencer_focus,fear,False,4
77,2382,77,1,",",0,0,_,",",False,5
77,2383,77,1,and,0,0,_,and,False,6
77,2384,77,1,lust,0,0,Experiencer_focus,lust,False,7
77,2385,77,1,--,0,0,_,--,False,8
77,2386,77,1,a,0,0,_,a,False,9
77,2387,77,1,potent,1,1,_,potent,False,10
77,2388,77,1,combination,0,0,_,combination,False,11
77,2389,77,1,.,0,0,_,.,False,12
77,2390,77,2,Kerry,0,0,_,Kerry,False,13
77,2391,77,2,straightened,0,0,_,straighten,False,14
77,2392,77,2,her,0,0,_,she,False,15
78,2393,78,0,sea,0,0,Natural_features,sea,False,-15
78,2394,78,0,.,0,0,_,.,False,-14
78,2395,78,1,A,0,0,Quantified_mass,a,False,-13
78,2396,78,1,few,0,0,Quantified_mass,few,False,-12
78,2397,78,1,bite-sized,0,0,_,bite,False,-11
78,2398,78,1,sardines,0,0,Food,sardine,False,-10
78,2399,78,1,flipflopped,0,0,Moving_in_place,flipfloppe,False,-9
78,2400,78,1,free,0,0,_,free,False,-8
78,2401,78,1,on,0,0,Spatial_contact,on,False,-7
78,2402,78,1,the,0,0,_,the,False,-6
78,2403,78,1,beach,0,0,Natural_features,beach,False,-5
78,2404,78,1,.,0,0,_,.,False,-4
78,2405,78,2,Josh,0,0,_,Josh,False,-3
78,2406,78,2,'s,0,0,_,be,False,-2
78,2407,78,2,ears,0,0,Body_parts,ear,False,-1
78,2408,78,2,burned,1,1,Fire_burning,burn,True,0
78,2409,78,2,with,1,0,_,with,False,1
78,2410,78,2,anger,0,0,Emotion_directed,anger,False,2
78,2411,78,2,and,0,0,_,and,False,3
78,2412,78,2,disappointment,0,0,Emotion_directed,disappointment,False,4
78,2413,78,2,.,0,0,_,.,False,5
78,2414,78,3,Grandpapa,0,0,_,Grandpapa,False,6
78,2415,78,3,",",0,0,_,",",False,7
78,2416,78,3,Uncle,0,0,Kinship,uncle,False,8
78,2417,78,3,Ant6nio,0,0,_,ant6nio,False,9
78,2418,78,3,",",0,0,_,",",False,10
78,2419,78,3,and,0,0,_,and,False,11
78,2420,78,3,Papa,0,0,Kinship,papa,False,12
78,2421,78,3,all,0,0,_,all,False,13
78,2422,78,3,struggled,0,0,Hostile_encounter,struggle,False,14
78,2423,78,3,to,0,0,_,to,False,15
79,2424,79,0,bright,1,0,Location_of_light,bright,False,-15
79,2425,79,0,morning,0,0,Calendric_unit,morning,False,-14
79,2426,79,0,sunlight,0,0,_,sunlight,False,-13
79,2427,79,0,that,0,0,_,that,False,-12
79,2428,79,0,came,1,0,Arriving,come,False,-11
79,2429,79,0,through,0,0,_,through,False,-10
79,2430,79,0,the,0,0,_,the,False,-9
79,2431,79,0,bedroom,0,0,Building_subparts,bedroom,False,-8
79,2432,79,0,window,0,0,Connecting_architecture,window,False,-7
79,2433,79,0,seemed,0,0,Give_impression,seem,False,-6
79,2434,79,0,to,0,0,_,to,False,-5
79,2435,79,0,make,1,0,Causation,make,False,-4
79,2436,79,0,her,0,0,_,she,False,-3
79,2437,79,0,dark,0,0,Color,dark,False,-2
79,2438,79,0,face,0,0,Body_parts,face,False,-1
79,2439,79,0,burn,1,0,Fire_burning,burn,True,0
79,2440,79,0,with,1,0,_,with,False,1
79,2441,79,0,anger.,0,0,Emotion_directed,anger,False,2
79,2442,79,0,``,0,0,_,`,False,3
79,2443,79,1,Help,0,0,Assistance,help,False,4
79,2444,79,1,is,0,0,_,be,False,5
79,2445,79,1,coming,1,0,Arriving,come,False,6
79,2446,79,1,",",0,0,_,",",False,7
79,2447,79,1,and,0,0,_,and,False,8
79,2448,79,1,you,0,0,_,you,False,9
79,2449,79,1,did,0,0,_,do,False,10
79,2450,79,1,n't,0,0,_,not,False,11
79,2451,79,1,tell,0,0,Telling,tell,False,12
79,2452,79,1,me,0,0,_,I,False,13
79,2453,79,1,?,0,0,_,?,False,14
80,2454,80,0,to,0,0,_,to,False,-15
80,2455,80,0,his,0,0,_,his,False,-14
80,2456,80,0,chest,0,0,Body_parts,chest,False,-13
80,2457,80,0,.,0,0,_,.,False,-12
80,2458,80,1,Her,0,0,_,her,False,-11
80,2459,80,1,tongue,0,0,Body_parts,tongue,False,-10
80,2460,80,1,darts,1,1,Self_motion,dart,False,-9
80,2461,80,1,in,0,0,_,in,False,-8
80,2462,80,1,and,0,0,_,and,False,-7
80,2463,80,1,out,0,0,_,out,False,-6
80,2464,80,1,suggestively,0,0,_,suggestively,False,-5
80,2465,80,1,.,0,0,_,.,False,-4
80,2466,80,2,He,0,0,_,he,False,-3
80,2467,80,2,eyes,0,0,Body_parts,eye,False,-2
80,2468,80,2,are,0,0,_,be,False,-1
80,2469,80,2,burning,1,1,Fire_burning,burn,True,0
80,2470,80,2,with,1,0,_,with,False,1
80,2471,80,2,anger,0,0,Emotion_directed,anger,False,2
80,2472,80,2,.,0,0,_,.,False,3
80,2473,80,3,Her,0,0,_,her,False,4
80,2474,80,3,mouth,0,0,Body_parts,mouth,False,5
80,2475,80,3,poises,1,1,_,poise,False,6
80,2476,80,3,itself,0,0,_,itself,False,7
80,2477,80,3,over,0,0,Locative_relation,over,False,8
80,2478,80,3,his,0,0,_,his,False,9
80,2479,80,3,nipple,0,0,_,nipple,False,10
80,2480,80,3,.,0,0,_,.,False,11
80,2481,80,4,She,0,0,_,she,False,12
80,2482,80,4,toys,0,0,_,toy,False,13
80,2483,80,4,with,0,0,_,with,False,14
80,2484,80,4,it,0,0,_,it,False,15
81,2485,81,0,hand,0,0,Body_parts,hand,False,-15
81,2486,81,0,on,0,0,Spatial_contact,on,False,-14
81,2487,81,0,her,0,0,_,she,False,-13
81,2488,81,0,breast,0,0,Body_parts,breast,False,-12
81,2489,81,0,;,0,0,_,;,False,-11
81,2490,81,0,who,0,0,_,who,False,-10
81,2491,81,0,wanted,0,0,Desiring,want,False,-9
81,2492,81,0,to,0,0,_,to,False,-8
81,2493,81,0,grab,0,0,Cause_motion,grab,False,-7
81,2494,81,0,a,0,0,_,a,False,-6
81,2495,81,0,pretty,0,0,Aesthetics,pretty,False,-5
81,2496,81,0,woman,0,0,People,woman,False,-4
81,2497,81,0,",",0,0,_,",",False,-3
81,2498,81,0,a,0,0,_,a,False,-2
81,2499,81,0,friend,0,0,Personal_relationship,friend,False,-1
81,2500,81,0,burning,1,0,Fire_burning,burn,True,0
81,2501,81,0,with,1,0,_,with,False,1
81,2502,81,0,desire,0,0,Desiring,desire,False,2
81,2503,81,0,",",0,0,_,",",False,3
81,2504,81,0,complaining,0,0,Statement,complain,False,4
81,2505,81,0,about,1,0,Topic,about,False,5
81,2506,81,0,the,0,0,_,the,False,6
81,2507,81,0,normative,0,0,_,normative,False,7
81,2508,81,0,brotherly,0,0,Kinship,brotherly,False,8
81,2509,81,0,lust,0,0,Desiring,lust,False,9
81,2510,81,0,of,0,0,_,of,False,10
81,2511,81,0,marriage,0,0,Forming_relationships,marriage,False,11
81,2512,81,0,.,0,0,_,.,False,12
81,2513,81,1,And,0,0,_,and,False,13
81,2514,81,1,the,0,0,_,the,False,14
81,2515,81,1,way,0,0,Means,way,False,15
82,2516,82,0,spit,0,0,_,spit,False,-15
82,2517,82,0,on,0,0,_,on,False,-14
82,2518,82,0,her,0,0,_,she,False,-13
82,2519,82,0,.,0,0,_,.,False,-12
82,2520,82,1,When,0,0,Temporal_collocation,when,False,-11
82,2521,82,1,you,0,0,_,you,False,-10
82,2522,82,1,could,0,0,Possibility,could,False,-9
82,2523,82,1,n't,0,0,_,not,False,-8
82,2524,82,1,lay,1,0,Placing,lay,False,-7
82,2525,82,1,a,0,0,_,a,False,-6
82,2526,82,1,finger,0,0,Body_parts,finger,False,-5
82,2527,82,1,on,0,0,_,on,False,-4
82,2528,82,1,her,0,0,_,she,False,-3
82,2529,82,1,",",0,0,_,",",False,-2
82,2530,82,1,you,0,0,_,you,False,-1
82,2531,82,1,burned,1,1,Fire_burning,burn,True,0
82,2532,82,1,with,1,0,_,with,False,1
82,2533,82,1,desire,0,0,Desiring,desire,False,2
82,2534,82,1,",",0,0,_,",",False,3
82,2535,82,1,but,0,0,_,but,False,4
82,2536,82,1,now,0,0,Temporal_collocation,now,False,5
82,2537,82,1,you,0,0,_,you,False,6
82,2538,82,1,'ve,0,0,_,',False,7
82,2539,82,1,had,1,0,Possession,have,False,8
82,2540,82,1,her,0,0,_,she,False,9
82,2541,82,1,",",0,0,_,",",False,10
82,2542,82,1,right,0,0,Correctness,right,False,11
82,2543,82,1,?,0,0,_,?,False,12
82,2544,82,2,So,0,0,_,so,False,13
82,2545,82,2,",",0,0,_,",",False,14
82,2546,82,2,sire,0,0,Kinship,sire,False,15
83,2547,83,0,group,0,0,Aggregate,group,False,-15
83,2548,83,0,photo,0,0,Physical_artworks,photo,False,-14
83,2549,83,0,of,0,0,_,of,False,-13
83,2550,83,0,the,0,0,_,the,False,-12
83,2551,83,0,ensemble,0,0,Aggregate,ensemble,False,-11
83,2552,83,0,cast,0,0,Aggregate,cast,False,-10
83,2553,83,0,",",0,0,_,",",False,-9
83,2554,83,0,all,0,0,_,all,False,-8
83,2555,83,0,perfectly,0,0,_,perfectly,False,-7
83,2556,83,0,coiffed,0,0,_,coiffed,False,-6
83,2557,83,0,and,0,0,_,and,False,-5
83,2558,83,0,smileless,0,0,Facial_expression,smileless,False,-4
83,2559,83,0,",",0,0,_,",",False,-3
83,2560,83,0,their,0,0,_,their,False,-2
83,2561,83,0,eyes,0,0,Body_parts,eye,False,-1
83,2562,83,0,burning,1,1,Fire_burning,burn,True,0
83,2563,83,0,with,1,0,_,with,False,1
83,2564,83,0,desire,0,0,Desiring,desire,False,2
83,2565,83,0,to,0,0,_,to,False,3
83,2566,83,0,see,1,0,Perception_experience,see,False,4
83,2567,83,0,justice,0,0,_,justice,False,5
83,2568,83,0,done,0,0,Intentionally_act,do,False,6
83,2569,83,0,and,0,0,_,and,False,7
83,2570,83,0,have,1,0,_,have,False,8
83,2571,83,0,the,0,0,_,the,False,9
83,2572,83,0,show,0,0,_,show,False,10
83,2573,83,0,win,1,0,Finish_competition,win,False,11
83,2574,83,0,its,0,0,_,its,False,12
83,2575,83,0,time,0,0,_,time,False,13
83,2576,83,0,slot,0,0,_,slot,False,14
83,2577,83,0,in,1,0,_,in,False,15
84,2578,84,0,a,0,0,_,a,False,-15
84,2579,84,0,loquacious,0,0,Mental_property,loquacious,False,-14
84,2580,84,0,bird,0,0,_,bird,False,-13
84,2581,84,0,on,0,0,Spatial_contact,on,False,-12
84,2582,84,0,a,0,0,_,a,False,-11
84,2583,84,0,low,0,0,Measurable_attributes,low,False,-10
84,2584,84,0,",",0,0,_,",",False,-9
84,2585,84,0,covered,0,0,Abounding_with,cover,False,-8
84,2586,84,0,branch,0,0,_,branch,False,-7
84,2587,84,0,being,0,0,_,be,False,-6
84,2588,84,0,eyed,0,0,Perception_active,eyed,False,-5
84,2589,84,0,by,0,0,_,by,False,-4
84,2590,84,0,a,0,0,_,a,False,-3
84,2591,84,0,thick,0,0,Measurable_attributes,thick,False,-2
84,2592,84,0,tomcat,0,0,_,tomcat,False,-1
84,2593,84,0,burning,1,1,Fire_burning,burn,True,0
84,2594,84,0,with,1,0,_,with,False,1
84,2595,84,0,desire,0,0,Desiring,desire,False,2
84,2596,84,0,.,0,0,_,.,False,3
84,2597,84,1,#,0,0,_,#,False,4
84,2598,84,1,Two,0,0,Cardinal_numbers,two,False,5
84,2599,84,1,hours,0,0,Calendric_unit,hour,False,6
84,2600,84,1,later,0,0,Time_vector,later,False,7
84,2601,84,1,",",0,0,_,",",False,8
84,2602,84,1,the,0,0,_,the,False,9
84,2603,84,1,rain,0,0,Precipitation,rain,False,10
84,2604,84,1,no,0,0,Temporal_collocation,no,False,11
84,2605,84,1,longer,0,0,Temporal_collocation,long,False,12
84,2606,84,1,falling,0,0,Precipitation,fall,False,13
84,2607,84,1,",",0,0,_,",",False,14
84,2608,84,1,I,0,0,_,I,False,15
85,2609,85,0,or,0,0,_,or,False,-15
85,2610,85,0,taxis,0,0,Vehicle,taxi,False,-14
85,2611,85,0,",",0,0,_,",",False,-13
85,2612,85,0,others,0,0,Increment,other,False,-12
85,2613,85,0,that,0,0,_,that,False,-11
85,2614,85,0,escape,0,0,Escaping,escape,False,-10
85,2615,85,0,in,0,0,_,in,False,-9
85,2616,85,0,two,0,0,Cardinal_numbers,two,False,-8
85,2617,85,0,'s,0,0,_,be,False,-7
85,2618,85,0,rush,0,0,Self_motion,rush,False,-6
85,2619,85,0,into,0,0,Goal,into,False,-5
85,2620,85,0,the,0,0,_,the,False,-4
85,2621,85,0,nearest,0,0,_,near,False,-3
85,2622,85,0,hotel,0,0,Buildings,hotel,False,-2
85,2623,85,0,",",0,0,_,",",False,-1
85,2624,85,0,burning,1,1,Fire_burning,burn,True,0
85,2625,85,0,with,1,0,_,with,False,1
85,2626,85,0,desire,0,0,Desiring,desire,False,2
85,2627,85,0,for,0,0,_,for,False,3
85,2628,85,0,each,0,0,_,each,False,4
85,2629,85,0,other,0,0,_,other,False,5
85,2630,85,0,.,0,0,_,.,False,6
85,2631,85,1,Some,0,0,Proportional_quantity,some,False,7
85,2632,85,1,sit,0,0,Posture,sit,False,8
85,2633,85,1,in,0,0,Interior_profile_relation,in,False,9
